"","espn_id","search_rank","sportradar_id","injury_status","birth_city","swish_id","birth_date","practice_description","pandascore_id","active","birth_state","stats_id","injury_start_date","injury_notes","birth_country","hashtag","status","news_updated","years_exp","search_full_name","rotowire_id","team","full_name","practice_participation","sport","last_name","search_last_name","fantasy_positions","weight","fantasy_data_id","age","metadata","search_first_name","opta_id","first_name","gsis_id","team_abbr","college","yahoo_id","position","oddsjam_id","rotoworld_id","depth_chart_position","number","injury_body_part","high_school","depth_chart_order","height","player_id"
"57",NA,9999999,"11feb266-14e8-488c-9f7e-f221eaa92df8",NA,NA,1061549,"1998-10-21",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#djjohnson-NFL-CAR-52","Active",1722388534429,1,"djjohnson",16680,"CAR","DJ Johnson",NA,"nfl","Johnson","johnson","LB","260",NA,25,"1113708881009209345","dj",NA,"DJ",NA,NA,"Oregon",NA,"LB","0C9B6F4EECDC",NA,"ROLB",52,NA,"Luther Burbank (CA)",1,"76","10938"
"58",3045642,9999999,"695d16fa-1c4e-4ce4-9d2c-0e117b4fa577",NA,NA,NA,"1995-01-13",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#xaviercoleman-NFL-FA-0","Inactive",1535771213570,5,"xaviercoleman",12233,NA,"Xavier Coleman",NA,"nfl","Coleman","coleman","DB","190",19294,26,NA,"xavier",NA,"Xavier","00-0033453",NA,"Portland State",30569,"CB",NA,NA,NA,0,NA,"Jesuit (OR)",NA,"71","4433"
"59",NA,185,"c5249c6f-bd1b-4352-8228-de2bd499ca0d",NA,NA,1287923,"2002-08-19",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#buckyirving-NFL-TB-7","Active",1723349134721,0,"buckyirving",17784,"TB","Bucky Irving",NA,"nfl","Irving","irving","RB","195",NA,21,"1113708732941889536","bucky",NA,"Bucky",NA,NA,"Oregon",NA,"RB","A45A1C03F17B",NA,"RB",7,NA,"Hillcrest (IL)",2,"70","11584"
"60",14885,9999999,"5c2a0c83-e18a-43dd-bd65-704771157e42",NA,NA,NA,"1989-01-13",NA,NA,"FALSE",NA,381806,NA,NA,NA,"#dougmartin-NFL-FA-22","Inactive",1567555522755,10,"dougmartin",8058,NA,"Doug Martin",NA,"nfl","Martin","martin","RB","210",14385,32,NA,"doug",NA,"Doug","00-0029613",NA,"Boise State",25741,"RB",NA,7426,NA,22,NA,"St. Mary's (CA)",NA,"69","1195"
"61",16945,803,"35823109-daf1-4825-92b8-564271398ecb",NA,NA,NA,"1993-01-05",NA,NA,"TRUE",NA,607847,NA,NA,NA,"#deanthonythomas-NFL-FA-16","Inactive",1648441845359,8,"deanthonythomas",9274,NA,"De'Anthony Thomas",NA,"nfl","Thomas","thomas","WR","176",16305,29,"1116852775678902272","deanthony",NA,"De'Anthony","00-0031060",NA,"Oregon",27652,"WR",NA,NA,NA,16,NA,"Crenshaw (CA)",NA,"68","2023"
"62",15944,9999999,"4c08189b-2268-4755-87d0-b0a291f08eb9",NA,NA,NA,"1990-08-17",NA,NA,"FALSE",NA,470175,NA,NA,NA,"#mikecatapano-NFL-FA-48","Inactive",NA,7,"mikecatapano",8961,NA,"Mike Catapano",NA,"nfl","Catapano","catapano","DL","270",15043,30,NA,"mike",NA,"Mike",NA,NA,"Princeton",26830,"LB",NA,NA,NA,48,NA,"Chaminade (NY)",NA,"6'4""","1461"
"63",3917599,9999999,"fb301e65-4c65-4b60-a8ca-d149fcdbcd97",NA,NA,885460,"1996-09-18",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#kevindotson-NFL-LAR-69","Active",1709853046466,4,"kevindotson",14749,"LAR","Kevin Dotson",NA,"nfl","Dotson","dotson","OL","330",22132,27,"1113708706823958528","kevin",NA,"Kevin",NA,NA,"Louisiana",32805,"OL","116E2FA7B4F5",NA,"OL",69,NA,"Plaquemine (LA)",NA,"76","7116"
"64",NA,9999999,"",NA,NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,"#nicksirianni-NFL-FA-0","Inactive",NA,0,"nicksirianni",NA,NA,"Nick Sirianni",NA,"nfl","Sirianni","sirianni",NA,"",19809,NA,"false","nick",NA,"Nick",NA,NA,NA,NA,NA,NA,13088,NA,0,NA,NA,NA,"","4907"
"65",NA,655,"d0dd8a70-072c-11ef-a49f-41e71daeb2e1",NA,NA,1213345,"2002-02-10",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#kendallmilton-NFL-PHI-36","Active",1714777241733,0,"kendallmilton",17970,"PHI","Kendall Milton",NA,"nfl","Milton","milton","RB","232",NA,22,"1113708718547038208","kendall",NA,"Kendall",NA,NA,"Georgia",NA,"RB","A92E6B2C0008",NA,"RB",36,NA,"Buchanan (CA)",4,"73","11649"
"66",4241463,134,"eaaa4a61-c2a7-4926-8e9b-3ec71be2f991","Questionable",NA,973935,"1999-04-24",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#jerryjeudy-NFL-CLE-3","Active",1723317604033,4,"jerryjeudy",14458,"CLE","Jerry Jeudy",NA,"nfl","Jeudy","jeudy","WR","195",21692,25,"1113708842941706240","jerry",NA,"Jerry",NA,NA,"Alabama",32685,"WR","74F257A6F220",NA,"RWR",3,"Leg","Deerfield Beach (FL)",2,"73","6783"
"67",3138835,9999999,"5f642a99-fc5b-4cae-b23d-8d043681b264",NA,NA,NA,"1996-04-27",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#tejankoroma-NFL-FA-73","Active",1556573756637,4,"tejankoroma",13384,NA,"Tejan Koroma",NA,"nfl","Koroma","koroma","OL","290",20551,25,"1116853128503754752","tejan",NA,"Tejan","00-0034328",NA,"Brigham Young",31522,"C",NA,NA,NA,73,NA,"Allen",NA,"72","5592"
"68",3048702,9999999,"8ab4dd5c-7ace-4819-80b7-030de97ab88f",NA,NA,NA,"1994-08-05",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#maxvalles-NFL-FA-54","Inactive",NA,5,"maxvalles",10365,NA,"Max Valles",NA,"nfl","Valles","valles","DL","251",16939,26,NA,"max",NA,"Max",NA,NA,"Virginia",28567,"LB",NA,NA,NA,54,NA,"St. Joseph",NA,"6'5""","2481"
"69",10605,9999999,"645a8bf9-2079-4df4-904a-3d8f08438b85",NA,NA,NA,"1985-01-25",NA,NA,"FALSE",NA,229510,NA,NA,NA,"#brentcelek-NFL-FA-87","Inactive",1564440320341,13,"brentcelek",5403,NA,"Brent Celek",NA,"nfl","Celek","celek","TE","255",5511,35,NA,"brent",NA,"Brent","00-0025549",NA,"Cincinnati",8416,"TE",NA,4269,NA,87,NA,"La Salle (OH)",NA,"6'4""","221"
"70",12516,9999999,"d7ed32dc-b05b-4a90-b29c-7fcb4527d2c5",NA,NA,NA,"1987-07-16",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#knowshonmoreno-NFL-FA-28","Inactive",NA,6,"knowshonmoreno",NA,NA,"Knowshon Moreno",NA,"nfl","Moreno","moreno","RB","210",8699,30,NA,"knowshon",NA,"Knowshon",NA,NA,"Georgia",NA,"RB",NA,5163,NA,28,NA,NA,NA,"5'11""","387"
"71",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,"#playerinvalid-NFL-FA","Inactive",NA,0,"playerinvalid",NA,NA,"Player Invalid",NA,"nfl","Invalid","invalid","TE","",NA,NA,NA,"player",NA,"Player",NA,NA,"",NA,"TE",NA,NA,NA,NA,NA,NA,NA,"","8432"
"72",4040762,9999999,"dec323b8-fb75-4182-b03d-6c412d3d51a5",NA,NA,916460,"1997-04-20",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#rashadsmith-NFL-FA-59","Active",1603749938954,2,"rashadsmith",15096,NA,"Rashad Smith",NA,"nfl","Smith","smith","LB","220",22233,25,"1116853352911601664","rashad",NA,"Rashad",NA,NA,"Florida Atlantic",33180,"LB",NA,NA,NA,59,NA,"Homestead (FL)",NA,"73","7232"
"73",NA,9999999,"d4783f50-07da-11ef-b218-ed50b831f980",NA,NA,1509834,"2000-12-17",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#anthonysao-NFL-FA-37","Active",1718143531237,0,"anthonysao",18167,NA,"Anthony Sao",NA,"nfl","Sao","sao","DB","200",NA,23,"1116852717524877312","anthony",NA,"Anthony",NA,NA,"MidAmerican Nazarene",NA,"CB","8FB828B3A11D",NA,NA,37,NA,"Compton (CA)",NA,"73","12213"
"74",NA,400,"9c145f4f-c9b1-4c2c-b011-8dc40167d0f1",NA,NA,1181861,"2001-02-04",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#jacobcowing-NFL-SF-83","Active",1722989113020,0,"jacobcowing",17008,"SF","Jacob Cowing",NA,"nfl","Cowing","cowing","WR","171",NA,23,"1113708878039642112","jacob",NA,"Jacob",NA,NA,"Arizona",NA,"WR","D501FE0B726A",NA,NA,83,NA,"Maricopa (AZ)",NA,"69","11616"
"75",3932423,543,"d1ed6f8c-1611-4695-8b48-5adce0de50dd",NA,NA,884553,"1996-10-12",NA,NA,"TRUE",NA,884553,NA,NA,NA,"#milesboykin-NFL-NYG-81","Active",1712694005884,5,"milesboykin",13553,"NYG","Miles Boykin",NA,"nfl","Boykin","boykin","WR","220",21037,27,"1113708680123019264","miles",NA,"Miles"," 00-0035703",NA,"Notre Dame",31925,"WR","0A22FF8AADCF",14013,"RWR",81,NA,"Providence Catholic (IL)",8,"76","5965"
"76",17025,9999999,"404c313b-6788-45ac-8438-99b224988b8f",NA,NA,NA,"1991-01-14",NA,NA,"FALSE",NA,504365,NA,NA,NA,"#andrewpeacock-NFL-FA-1","Inactive",NA,1,"andrewpeacock",NA,NA,"Andrew Peacock",NA,"nfl","Peacock","peacock","WR","195",16462,26,NA,"andrew",NA,"Andrew",NA,NA,"Appalachian State",28008,"WR",NA,NA,NA,1,NA,NA,NA,"5'9""","2125"
"77",NA,700,"fdb957eb-4146-4453-a6df-f65ca7bc1bb6",NA,NA,1183583,"2000-05-05",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#jdbertrand-NFL-ATL-40","Active",1714250438726,0,"jdbertrand",17810,"ATL","JD Bertrand",NA,"nfl","Bertrand","bertrand","LB","233",NA,24,"1113708865330900992","jd",NA,"JD",NA,NA,"Notre Dame",NA,"LB","7715F27DA2AC",NA,"LILB",40,NA,"Blessed Trinity Catholic (GA)",2,"73","11770"
"78",3127306,468,"20d16690-560b-4a01-af20-8870ef07ea70",NA,NA,837820,"1995-10-23",NA,NA,"TRUE",NA,837820,NA,NA,NA,"#dantepettis-NFL-CHI-81","Active",1722985811441,6,"dantepettis",12884,"CHI","Dante Pettis",NA,"nfl","Pettis","pettis","WR","195",19854,28,"1113708761173749761","dante",NA,"Dante","00-0034860",NA,"Washington",31014,"WR","CEEF50BC317C",13160,"RWR",81,NA,"JSerra Catholic (CA)",8,"73","4992"
"79",15809,9999999,"c615cf52-bc61-43ed-bb76-39695ca019c0",NA,NA,NA,"1991-12-10",NA,NA,"TRUE",NA,540523,NA,NA,NA,"#ericreid-NFL-FA-25","Active",1585950331788,9,"ericreid",8685,NA,"Eric Reid",NA,"nfl","Reid","reid","DB","213",15242,30,"1116852748231376896","eric",NA,"Eric"," 00-0030548",NA,"Louisiana State",26641,"SS",NA,8453,NA,25,NA,"Dutchtown (LA)",NA,"73","1590"
"80",2971882,9999999,"dfdac366-d991-4d2a-baad-a01b055e1c48",NA,NA,NA,"1993-12-21",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#darrellbrown-NFL-FA-66","Active",NA,5,"darrellbrown",NA,NA,"Darrell Brown",NA,"nfl","Brown","brown","OL","305",19719,28,"1116853024250134528","darrell",NA,"Darrell",NA,NA,"Louisiana Tech",30927,"OT",NA,NA,NA,66,NA,"Cooper",NA,"76","4804"
"81",2970264,1260,"ba95b150-fad0-4a8d-b15d-a5e318d95b7f",NA,NA,NA,"1994-04-15",NA,NA,"TRUE",NA,692336,NA,NA,NA,"#ryanlewis-NFL-FA-37","Inactive",1660179319896,5,"ryanlewis",12929,NA,"Ryan Lewis",NA,"nfl","Lewis","lewis","DB","185",19407,27,"1116852981497593856","ryan",NA,"Ryan","00-0033608",NA,"Pittsburgh",30491,"CB",NA,NA,NA,37,NA,"Eastlake (WA)",NA,"72","4529"
"82",11759,9999999,"e2ee3901-8de4-4585-a6ca-b7d77d271d9e",NA,NA,267458,"1986-01-20",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#jjjansen-NFL-CAR-44","Active",1709952654777,16,"jjjansen",7078,"CAR","JJ Jansen",NA,"nfl","Jansen","jansen","LS","235",9162,38,"1113708886856069120","jj",NA,"JJ","00-0026027",NA,"Notre Dame",9585,"LS","4EDD98ACAC84",NA,"LS",44,NA,"Brophy Prep (AZ)",NA,"74","439"
"83",4259181,9999999,"ce8b21f7-6f93-40e6-8068-0432e10d855f","Questionable",NA,1066890,"1999-01-20",NA,NA,"TRUE",NA,NA,NA,"Surgery",NA,"#jameslynch-NFL-MIN-60","Active",1715868303972,4,"jameslynch",14499,"MIN","James Lynch",NA,"nfl","Lynch","lynch","DL","295",21894,25,"1113708712297525248","james",NA,"James",NA,NA,"Baylor",32800,"DT","35DE560DE241",NA,"LDE",60,"Knee - ACL","Round Rock (TX)",2,"76","6858"
"84",16004,9999999,"cf881df8-d5a0-4736-be01-eb72767366b0",NA,NA,509704,"1990-12-24",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#jordanmills-NFL-FA-79","Active",1659810314150,9,"jordanmills",8826,NA,"Jordan Mills",NA,"nfl","Mills","mills","OL","311",15116,31,"1116852742007029760","jordan",NA,"Jordan","00-0030046",NA,"Louisiana Tech",26786,"T",NA,NA,NA,79,NA,"Assumption (LA)",NA,"77","1510"
"85",NA,9999999,"",NA,NA,NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,"#jordanwade-NFL-OAK-0","Active",NA,1,"jordanwade",NA,"OAK","Jordan Wade",NA,"nfl","Wade","wade","OL","311",19313,NA,"1116853041413226496","jordan",NA,"Jordan",NA,NA,"Oklahoma",30636,"G",NA,NA,NA,0,NA,NA,NA,"6'3""","4925"
"86",2971271,9999999,"319497eb-9f40-4ef7-9dfe-72314a8e9b21",NA,NA,NA,"1993-10-12",NA,NA,"FALSE",NA,689636,NA,NA,NA,"#bralonaddison-NFL-FA-89","Inactive",1596767449898,6,"bralonaddison",10747,NA,"Bralon Addison",NA,"nfl","Addison","addison","WR","190",18407,28,NA,"bralon",NA,"Bralon"," 00-0032482",NA,"Oregon",29616,"WR",NA,NA,NA,89,NA,"Hightower (TX)",NA,"70","3620"
"87",NA,449,"825c01a0-e857-11ed-95b2-5d386c06de36",NA,NA,1181975,"2001-02-15",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#christiansims-NFL-FA-46","Active",1693254649926,1,"christiansims",17337,NA,"Christian Sims",NA,"nfl","Sims","sims","TE","243",NA,22,"1116852657747656704","christian",NA,"Christian",NA,NA,"Bowling Green",NA,"TE",NA,NA,NA,46,NA,"Norcross (GA)",NA,"74","11155"
"88",16891,9999999,"dfbbe1cc-1fce-4599-92ae-922a8b79fb83",NA,NA,NA,"1991-04-11",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#telvinsmith-NFL-FA-0","Injured Reserve",1563996333283,8,"telvinsmith",9371,NA,"Telvin Smith",NA,"nfl","Smith","smith","LB","215",16266,30,NA,"telvin",NA,"Telvin","00-0031309",NA,"Florida State",27672,"LB",NA,9394,NA,0,NA,"Lowndes County (GA)",NA,"75","1995"
"89",NA,695,"5c55344a-6192-4def-9860-ffd5a571fe68",NA,NA,1054192,"1999-11-08",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#martemapu-NFL-NE-15","Active",1703039158112,1,"martemapu",16947,"NE","Marte Mapu",NA,"nfl","Mapu","mapu","DB","230",NA,24,"1113708791863472128","marte",NA,"Marte",NA,NA,"Sacramento State",NA,"DB","25AC94AAB044",NA,"RILB",15,NA,"Hawthorne (CA)",2,"75","10926"
"90",NA,371,"9c054866-5e6c-460b-9af3-ebf91e7d0a3e",NA,NA,1213362,"2002-05-07",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#kayshonboutte-NFL-NE-80","Active",1723208142537,1,"kayshonboutte",16795,"NE","Kayshon Boutte",NA,"nfl","Boutte","boutte","WR","197",NA,22,"1113708794036121600","kayshon",NA,"Kayshon",NA,NA,"LSU",NA,"WR","86B6983F9C7F",NA,"LWR",80,NA,"Westgate (LA)",8,"71","9504"
"91",3049329,9999999,"4e87e1a1-8b89-4738-a527-87eb0663c35d",NA,NA,750368,"1995-09-14",NA,NA,"TRUE",NA,750368,NA,NA,NA,"#rasharddavis-NFL-FA-6","Active",1660682432289,5,"rasharddavis",12367,NA,"Rashard Davis",NA,"nfl","Davis","davis","WR","180",19732,26,"1116853028188585984","rashard",NA,"Rashard","00-0034034",NA,"James Madison",30940,"WR",NA,NA,NA,6,NA,"Charlottesville (VA)",NA,"69","4828"
"92",16755,9999999,"4aeef161-65c6-4bc6-89c5-ceb7d6d1a25b",NA,NA,NA,"1991-08-09",NA,NA,"FALSE",NA,506529,NA,NA,NA,"#driarcher-NFL-FA-13","Inactive",NA,6,"driarcher",9474,NA,"Dri Archer",NA,"nfl","Archer","archer","RB","173",16144,29,NA,"dri",NA,"Dri",NA,NA,"Kent State",27625,"RB",NA,NA,NA,13,NA,"Venice (FL)",NA,"5'8""","1914"
"93",NA,9999999,"53744270-fbf9-11ed-b3ef-4b1a763c6ea8",NA,NA,1052604,"1999-02-10",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#danielwhelan-NFL-FA-0","Active",NA,0,"danielwhelan",NA,NA,"Daniel Whelan",NA,"nfl","Whelan","whelan","P","221",NA,24,"1116852699464204288","daniel",NA,"Daniel",NA,NA,"UC Davis",NA,"P",NA,NA,NA,0,NA,"Rancho Mirage (CA)",NA,"78","11525"
"94",16122,9999999,"7a1775f4-0869-4377-93c7-02331a65606f",NA,NA,NA,"1989-09-21",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#darrenwoodard-NFL-FA-35","Inactive",NA,1,"darrenwoodard",NA,NA,"Darren Woodard",NA,"nfl","Woodard","woodard","DB","170",15620,27,NA,"darren",NA,"Darren",NA,NA,"Texas - El Paso",NA,"CB",NA,NA,NA,35,NA,NA,NA,"5'11""","1711"
"95",3046438,9999999,"7e56f066-0225-4b22-ab11-9cb1d6325ee8",NA,NA,NA,"1994-12-02",NA,NA,"TRUE",NA,744431,NA,NA,NA,"#drewmorgan-NFL-FA-81","Active",1515031201931,5,"drewmorgan",11867,NA,"Drew Morgan",NA,"nfl","Morgan","morgan","WR","187",19255,27,"1116852960572211200","drew",NA,"Drew","00-0033407",NA,"Arkansas",30647,"WR",NA,NA,NA,81,NA,"Greenwood (AR)",NA,"72","4396"
"96",3052177,441,"938b363a-6967-4cef-bcd2-bb358a9f6c98",NA,NA,747906,"1995-11-27",NA,NA,"TRUE",NA,747906,NA,NA,NA,"#johnross-NFL-PHI-83","Active",1723257654092,7,"johnross",11699,"PHI","John Ross",NA,"nfl","Ross","ross","WR","190",18881,28,"1113708717100003328","john",NA,"John","00-0033460",NA,"Washington",30122,"WR","15F7058AB537",12173,"LWR",83,NA,"Long Beach Jordan (CA)",NA,"71","4038"
"97",15038,9999999,"cdbaf089-9c7e-418f-829e-d903c28b2628",NA,NA,397413,"1989-04-26",NA,NA,"TRUE",NA,397413,NA,NA,NA,"#kylewilber-NFL-FA-58","Active",1599591348982,10,"kylewilber",8224,NA,"Kyle Wilber",NA,"nfl","Wilber","wilber","LB","240",14167,33,"1116852693948694528","kyle",NA,"Kyle","00-0029647",NA,"Wake Forest",25823,"LB",NA,NA,NA,58,NA,"Apopka (FL)",NA,"76","1148"
"98",14021,9999999,"7877c393-beb4-4f40-a6c5-d864ca6e5172",NA,NA,NA,"1989-01-30",NA,NA,"FALSE",NA,398112,NA,NA,NA,"#leonardhankerson-NFL-FA-80","Inactive",NA,9,"leonardhankerson",7381,NA,"Leonard Hankerson",NA,"nfl","Hankerson","hankerson","WR","211",13162,31,NA,"leonard",NA,"Leonard",NA,NA,"Miami",24866,"WR",NA,6425,NA,80,NA,"Aquinas (FL)",NA,"6'2""","914"
"99",16363,9999999,"d6f89ef1-41a2-4066-91e0-7ed9882a81fd",NA,NA,NA,"1990-06-12",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#jordankovacs-NFL-FA-42","Inactive",NA,7,"jordankovacs",8894,NA,"Jordan Kovacs",NA,"nfl","Kovacs","kovacs","DB","210",15392,30,NA,"jordan",NA,"Jordan",NA,NA,"Michigan",27248,"DB",NA,NA,NA,42,NA,"Clay (OH)",NA,"5'10""","1649"
"100",NA,164,"60b4ded0-f321-11ed-ab27-e38fa04fd6c0",NA,NA,1271738,"2000-09-13",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#jaleelmclaughlin-NFL-DEN-38","Active",1719001561272,1,"jaleelmclaughlin",17319,"DEN","Jaleel McLaughlin",NA,"nfl","McLaughlin","mclaughlin","RB","187",NA,23,"1113708825132691457","jaleel",NA,"Jaleel",NA,NA,"Youngstown State",NA,"RB","C92FD917D2BE",NA,"RB",38,NA,"Forest Hills (NC)",2,"67","11439"
"101",NA,469,"08ee0ac0-eb81-11ed-bdbc-7f2763e63be6",NA,NA,1216596,"1999-09-29",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#johnnyking-NFL-FA-43","Active",1693347910321,1,"johnnyking",17509,NA,"Johnny King",NA,"nfl","King","king","WR","209",NA,23,"1116852672087982080","johnny",NA,"Johnny",NA,NA,"Southeast Missouri State",NA,"WR",NA,NA,NA,43,NA,"Boyd H. Anderson (FL)",NA,"77","11282"
"102",2586703,1091,"44d9bb75-f947-406c-b847-6b11684a07c1",NA,NA,614302,"1992-12-26",NA,NA,"TRUE",NA,614302,NA,NA,NA,"#tevinjones-NFL-FA-0","Active",1627875617715,6,"tevinjones",11467,NA,"Tevin Jones",NA,"nfl","Jones","jones","WR","225",18540,29,"1116852901101174784","tevin",NA,"Tevin","00-0032728",NA,"Memphis",29795,"WR",NA,NA,NA,0,NA,"Clear Creek (TX)",NA,"74","3730"
"103",4682831,9999999,"a78d3d14-3cc9-4adf-96fe-dc7660cb4c2d",NA,NA,1215064,"1998-02-27",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#kylehinton-NFL-ATL-68","Active",1640291437772,4,"kylehinton",14838,"ATL","Kyle Hinton",NA,"nfl","Hinton","hinton","OL","295",22155,26,"1113708862587826176","kyle",NA,"Kyle",NA,NA,"Washburn",32925,"G","747242DB58D9",NA,"OL",68,NA,"Liberty (AZ)",NA,"74","7153"
"104",2577263,9999999,"551c4d76-6a16-497b-ac3d-33157cdf7107",NA,NA,NA,"1993-04-29",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#anthonysarao-NFL-FA-47","Inactive",NA,0,"anthonysarao",11663,NA,"Anthony Sarao",NA,"nfl","Sarao","sarao","LB","233",18176,25,NA,"anthony",NA,"Anthony",NA,NA,"Southern Cal",29610,"ILB",NA,NA,NA,47,NA,NA,NA,"5'11""","3414"
"105",8426,9999999,"f5fa509a-fc67-4c74-be9f-cb9cc8815a6f",NA,NA,NA,"1982-07-31",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#demarcusware-NFL-FA-94","Inactive",NA,15,"demarcusware",4474,NA,"DeMarcus Ware",NA,"nfl","Ware","ware","DL","258",4877,38,NA,"demarcus",NA,"DeMarcus",NA,NA,"Troy",7187,"DE",NA,3170,NA,94,NA,"Auburn (AL)",NA,"6'4""","186"
"106",NA,9999999,"36dd9260-f32a-11ed-8b21-7331769fea7c",NA,NA,1065334,"1999-06-14",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#tylerbeach-NFL-PIT-69","Active",1704853243412,1,"tylerbeach",16783,"PIT","Tyler Beach",NA,"nfl","Beach","beach","OL","290",NA,25,"1113708817415172097","tyler",NA,"Tyler",NA,NA,"Wisconsin",NA,"OL","852030D03457",NA,"OL",69,NA,"Port Washington (WI)",NA,"78","11450"
"107",NA,9999999,"63de8230-e775-11ed-bd6a-139cc0e9c4a5",NA,NA,1134580,"1999-10-11",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#markevans-NFL-NO-68","Active",NA,1,"markevans",NA,"NO","Mark Evans",NA,"nfl","Evans","evans","OL","295",NA,24,"1113708684371849217","mark",NA,"Mark",NA,NA,"Arkansas-Pine Bluff",NA,"OL","35D02D6B4C55",NA,"OL",68,NA,"C.E. King (TX)",NA,"76","11109"
"108",14937,9999999,"96981fd3-bd93-4134-84fc-3506197ac7eb",NA,NA,NA,"1989-08-01",NA,NA,"FALSE",NA,381820,NA,NA,NA,"#sheamcclellin-NFL-FA-58","Inactive",1527711901542,8,"sheamcclellin",8147,NA,"Shea McClellin",NA,"nfl","McClellin","mcclellin","LB","250",14189,31,NA,"shea",NA,"Shea",NA,NA,"Boise State",25729,"LB",NA,7518,NA,58,NA,"Marsing (ID)",NA,"6'3""","1150"
"109",16816,9999999,"437120e5-3406-4796-b941-ae3c9aed8bee",NA,NA,NA,"1991-03-23",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#randelljohnson-NFL-FA-49","Inactive",NA,6,"randelljohnson",9777,NA,"Randell Johnson",NA,"nfl","Johnson","johnson","LB","245",15997,29,NA,"randell",NA,"Randell",NA,NA,"Florida Atlantic",27749,"LB",NA,NA,NA,49,NA,"North Miami (FL)",NA,"6'4""","1813"
"110",NA,9999999,"fabca6af-000d-42a9-8a90-524f401a9774",NA,NA,NA,"1994-07-23",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#duplicateplayer-NFL-FA-30","Inactive",1534308944053,1,"duplicateplayer",12282,NA,"Duplicate Player",NA,"nfl","Player","player","DB","188",19244,24,NA,"duplicate",NA,"Duplicate",NA,NA,"Youngstown State",30620,"CB",NA,NA,NA,30,NA,NA,NA,"6'1""","4788"
"111",NA,9999999,"fc11de90-c957-11ec-b1d2-d334745b4f4f",NA,NA,923495,"1997-12-01",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#joshsokol-NFL-FA-60","Active",NA,1,"joshsokol",NA,NA,"Josh Sokol",NA,"nfl","Sokol","sokol",NA,"290",NA,25,"1116853492179271680","josh",NA,"Josh",NA,NA,"Sacred Heart",NA,"C",NA,NA,NA,60,NA,"Hopkinton (MA)",NA,"75","8533"
"112",2978313,530,"3bf0711c-793a-47e7-bcbd-a0ddf350fef4",NA,NA,695206,"1994-04-21",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#shaqthompson-NFL-CAR-54","Active",1718229036659,9,"shaqthompson",10034,"CAR","Shaq Thompson",NA,"nfl","Thompson","thompson","LB","230",16786,30,"1113708882506575872","shaq",NA,"Shaq","00-0031550",NA,"Washington",28413,"LB","DFD1026D2F79",10424,"LILB",54,NA,"Grant Union (CA)",1,"72","2330"
"113",16210,9999999,"614dd7ea-e1ac-4e3f-993b-39f2f62c7eeb",NA,NA,NA,"1990-03-22",NA,NA,"FALSE",NA,461900,NA,NA,NA,"#chrispantale-NFL-FA-86","Inactive",NA,9,"chrispantale",8947,NA,"Chris Pantale",NA,"nfl","Pantale","pantale","TE","254",15281,31,NA,"chris",NA,"Chris",NA,NA,"Boston College",26991,"TE",NA,NA,NA,86,NA,"Wayne Valley (NJ)",NA,"77","1609"
